42947|Taylor, Jane
4115|Young, Filson
4921|Various
4223|Hume, Fergus
4316|Dellenbaugh, Frederick Samuel
4153|Pepys, Samuel
40858|Merle d'Aubigné, J. H. (Jean Henri)
45315|Blake, William
44019|Hauksbee, Francis
48571|Otis, James
44150|Butler, Ellis Parker
43456|Little, Archibald, Mrs.
42990|Murphy, Thos. D. (Thomas Dowler)
44470|Decle, Lionel
40648|Vielé, Herman Knickerbocker
45353|Boynton, Percy Holmes
42455|Stoker, Bram
46002|Stawell, Rodolph, Mrs.
40764|Burnett, Frances Hodgson
45399|Various
42799|Huntley, Florence
4097|Thompson, Maurice
43254|Various
4768|Shell Union Oil Corporation
48247|unknown
46906|Palmer, Joel
47115|Dixon, Charles
42582|Douglas, Amanda M.
43852|Vertot, abbé de
46382|Lake, Simon
43162|Coleridge, Christabel R. (Christabel Rose)
41851|Rose, Augustus F. (Augustus Foster)
4043|Hardy, Thomas
41266|Fiske, John
44103|Farrar, F. W. (Frederic William)
40717|Masefield, John
44904|Jerrold, Douglas William
42667|Sherman, Francis
47066|Various
4847|Motley, John Lothrop
43278|Spencer, Edward
40833|Le Queux, William
43636|Wade, Mary Hazelton Blanchard
43612|McKinney, Kate Slaughter
43199|Farjeon, B. L. (Benjamin Leopold)
45040|Fletcher, Horace
40903|Arundel, Louis
40683|Alcott, Louisa May
40474|Fuseli, Henry
4137|Pepys, Samuel
46047|Günther, Marie A., countess
40946|Anonymous
45451|Johnston, Harry
45959|Ingersoll, R. Sturgis (Robert Sturgis)
40571|Thorne, Guy
41767|Brereton, F. S. (Frederick Sadleir)
4230|Appleton, Victor
40367|Wharton, Edith
40264|Dane, Clemence
44025|Lind-af-Hageby, L. (Lizzy)
4542|Fishburne, William Brett
43967|Baxter, Richard
44117|Kuprin, A. I. (Aleksandr Ivanovich)
42413|unknown
40208|Carlile, Richard
41734|Furst, Herbert
45741|Noël Hume, Ivor
40702|Holmes, Mary Jane
45440|Kickapoo Club
4633|Curwood, James Oliver
41354|Nesbit, E. (Edith)
41403|Sharp, Evelyn
45405|Greene, Homer
42634|unknown
4872|Motley, John Lothrop
45556|Davis, Katherine Wallace
42005|Various
44788|Young, Clarence
4528|Freeman, Mary Eleanor Wilkins
4864|Motley, John Lothrop
42913|Saleeby, C. W. (Caleb Williams)
42654|Bierman, Agnes
40686|Conway, Moncure Daniel
41246|Vivanti, Annie
40262|Standish, Burt L.
40606|Smith, Philip Vernon
44267|Graves, Charles L. (Charles Larcom)
44335|Pegge, Samuel
4382|Norris, Frank
44362|Strang, Herbert
44552|Mitchell, C. Ainsworth (Charles Ainsworth)
41392|Jones, U. J. (Uriah James)
44462|Bennett, R. A. R. (Reginald Arthur Renaud)
40884|Hungerford, Edward
44505|Shepherd, C. K.
44608|Babur, Emperor of Hindustan
4588|Arthur, T. S. (Timothy Shay)
40886|Knox, John
42999|Drake, Samuel Adams
43828|Black, William
41167|Hulbert, Archer Butler
43543|Russell, John Russell, Earl
4264|James, Henry
40439|Grote, George
44794|Mitton, G. E. (Geraldine Edith)
4900|Motley, John Lothrop
45415|Stowe, Harriet Beecher
46610|Porter, Jane
42277|Mills, Enos A.
45408|Various
44895|Penn, William
49385|Vansittart, Robert Gilbert Vansittart, Baron
44172|Fitzhugh, Percy Keese
41003|Le Queux, William
42074|Teakle, Thomas
45896|Lang, Andrew
43958|Anonymous
40080|Hudson, J. Paul
45261|Lewandowski, Maurice
46548|Harker, L. Allen (Lizzie Allen)
47080|Gautier, Judith
42032|Braden, James A. (James Andrew)
41557|Thomas, Cyrus
4510|Benson, Arthur Christopher
4897|Motley, John Lothrop
44746|Busk, Rachel Harriette
40915|Wood, Henry, Mrs.
46849|Step, Edward
43793|Lowndes, Cecilia Selby
46007|Porter, Horace
40628|Schreiner, George Abel
44434|unknown
44805|Hole, S. Reynolds (Samuel Reynolds)
44980|Abbott, Wilbur Cortez
40337|Hendryx, James B. (James Beardsley)
4786|Franck, Harry Alverson
41895|Thurston, E. Temple (Ernest Temple)
40295|James, G. P. R. (George Payne Rainsford)
45694|Various
44883|Carpenter, Edward
477|Ferri, Enrico
43853|Snell, Roy J. (Roy Judson)
41573|Stoddard, Charles Warren
43947|Carpenter, J. Estlin (Joseph Estlin)
46077|Benson, E. F. (Edward Frederic)
45823|Newman, Charles Robert
41422|Jenkinson, Emily J.
44898|Carmel, John Prosper
43537|Russell, William Howard, Sir
43527|Forman, Justus Miles
43644|Fox, Frank
