Melville, Velma Caldwell|NULL
Hulbert, Archer Butler|1873
Ruskin, John|1819
Old Sleuth|1837
Taylor, John|1808
Celnart, Elisabeth|1796
Le Queux, William|1864
Various|NULL
Snell, Roy J. (Roy Judson)|1878
Richardson, Major (John)|1796
Tregellas, Walter H. (Walter Hawken)|1831
MacFall, Haldane|1860
Pinero, Arthur Wing|1855
Hewlett, Maurice|1861
Various|NULL
Anonymous|NULL
Carlile, Richard|1790
Burney, Fanny|1752
Grote, George|1794
Ingraham, Prentiss|1843
Keese, William L. (William Linn)|1835
Sharber, Kate Trimble|1883
Young, John R.|1837
Boisgelin de Kerdu, Pierre Marie Louis de|1758
McIlhenny, Loyce J.|NULL
Newmark, Harris|1834
Montessori, Maria|1870
Wells, Carolyn|1862
Chaucer, Geoffrey|1342
Parish, Woodbine, Sir|1796
Longfellow, Marian|1849
Eliot, George|1819
Garvice, Charles|1850
Mendel, Florence Emma Voigt|1874
Thompson, Silvanus P. (Silvanus Phillips)|1851
L'Estrange, Roger, Sir|1616
Whitlock, Brand|1869
Henty, G. A. (George Alfred)|1832
Benson, E. F. (Edward Frederic)|1867
Hunter, William C.|1812
Yamanaka & Company|NULL
Mackintosh, Charles Henry|1820
Maunder, E. Walter (Edward Walter)|1851
Benton, Caroline French|NULL
Ellanby, Boyd|NULL
Baldwin, James|1841
Wayne, Dorothy|1884
Penrose, Margaret|NULL
Stephens, Ann S. (Ann Sophia)|1810
Alexander, James W. (James Waddel)|1839
Van Epps, Margaret T.|NULL
Hess, Walter Léon|NULL
unknown|NULL
Motley, John Lothrop|1814
Morse, Edward Sylvester|1838
Hendryx, James B. (James Beardsley)|1880
Brewster, Benjamin|1907
Dickinson, Sidney|1851
Eggleston, George Cary|1839
Munro, William Bennett|1875
Mozart, Wolfgang Amadeus|1756
Motley, John Lothrop|1814
Various|NULL
Evans, Cerinda W.|NULL
Chatto & Windus (Firm)|NULL
Lamb, Charles|1775
Various|NULL
Day, Samuel Phillips|NULL
Boyd, James P. (James Penny)|1836
Leslie, Eliza|1787
Pepys, Samuel|1633
Strang, Herbert|NULL
Ashe, Waller|NULL
Paxton, J. D. (John D.)|1784
Woodhull, John F. (John Francis)|1857
Dixon, Charles|1858
Dewey, John|1859
Hentz, Caroline Lee|1800
Dean, Graham M.|1904
Freeman, Lewis R. (Lewis Ransome)|1878
Lyman, Henry M. (Henry Munson)|1835
Pinero, Arthur Wing|1855
Wyss, Johann David|1743
unknown|NULL
Defoe, Daniel|NULL
Stratton-Porter, Gene|1863
Thomson, Thomas|1817
Kingston, Charles|NULL
Norris, Frank|1870
Stevens, Hazard|1842
Pierson, Clara Dillingham|NULL
Adcock, K. J.|NULL
Thompson, C. J. S. (Charles John Samuel)|1862
Roberts, Edmund|1784
Norris, Kathleen Thompson|1880
Norton, Allen|NULL
Follen, Eliza Lee Cabot|1787
Kent, Elizabeth|1875
Arlen, Michael|1895
Dumas, Alexandre|1802
Anonymous|NULL
Otis, James|1848
Various|NULL
Various|NULL
Strang, Herbert|NULL
Tregellas, Walter H. (Walter Hawken)|1831
Ewing, Juliana Horatia Gatty|1841
Collie, Norman|1859
Motley, John Lothrop|1814
Pepys, Samuel|1633
Bird, Robert Montgomery|1806
Turner, Mrs. (Elizabeth)|NULL
Holinshed, Raphael|NULL
Pissarro, Lucien|1863
Motley, John Lothrop|1814
Laidlaw, George Frederick|1871
Buckle, Henry Thomas|1821
Rath, E. J.|NULL
Levi|1844
unknown|NULL
Webster, Daniel|1782
Arthur, T. S. (Timothy Shay)|1809
Snell, Roy J. (Roy Judson)|1878
Evans, Augusta J. (Augusta Jane)|1835
Mühlbach, L. (Luise)|1814
Turner, Ethel Sybil|1870
Pierson, William Whatley, Jr.|1890
Gibbs, George|1870
Various|NULL
Arthur, T. S. (Timothy Shay)|1809
Oliphant, Mrs. (Margaret)|1828
Allen, Jay Winthrop|NULL
Graves, Robert|1895
Murray, Samuel|1865
Carlton Studio|1866
Earle, Alice Morse|1851
Pu, Songling|1640
Baring-Gould, S. (Sabine)|1834
Meade, L. T.|1854
Dana, Richard Henry|1815
Riggs, Arthur Stanley|1879
Hoenshel, Elmer U. (Elmer Ulysses)|1864
Seelye, Edward Eli|1819
Campbell, Archibald|1787
Campbell, C. A.|NULL
Le Queux, William|1864
Trowbridge, W. R. H. (William Rutherford Hayes)|1866
Meredith, George|1828
Abbott, John S. C. (John Stevens Cabot)|1805
Kelland, Clarence Budington|1881
Tombo, Rudolf|1875
Knight, E. F. (Edward Frederick)|1852
Conrad, Joseph|1857
Young, Clarence|NULL
Arthur, T. S. (Timothy Shay)|1809
Wellcome, M. D., Mrs.|NULL
Liljencrantz, Ottilie A. (Ottilia Adelina)|1876
Fern, Fanny|1811
Sassoon, Siegfried|1886
Sheppard, Elizabeth Sara|1830
Motley, John Lothrop|1814
unknown|NULL
Farjeon, B. L. (Benjamin Leopold)|1833
Dante Alighieri|1265
Benson, E. F. (Edward Frederic)|1867
Snell, Roy J. (Roy Judson)|1878
Fletcher, Horace|1849
Cambridge, Ada|1844
Dante Alighieri|1265
Hinrichs, Charles F. A.|NULL
Gates, Susa Young|1856
Moore, John Trotwood|1858
Fenn, George Manville|1831
Various|NULL
Pepys, Samuel|1633
Burgoyne, Arthur Gordon|NULL
Various|NULL
Gilmore, John|NULL
Ellis, Edward Sylvester|1840
Farjeon, B. L. (Benjamin Leopold)|1833
Blake, M. M. (Matilda Maria)|NULL
Goodwin, Nat. C. (Nathaniel Carll)|1857
Sanderson, Margaret Love|NULL
unknown|NULL
Murray, Andrew|1828
Rath, E. J.|NULL
Motley, John Lothrop|1814
King, Basil|1859
Roarke, Jesse|NULL
Pepys, Samuel|1633
Franck, Harry Alverson|1881
Hergesheimer, Joseph|1880
United States Rubber Company|NULL
Various|NULL
Meredith, George|1828
Macdonald, William|NULL
Capes, Bernard Edward Joseph|1854
Symonds, John Addington|1840
Timbs, John|1801
Dircks, Henry|1806
Freshfield, Douglas William|1845
Motley, John Lothrop|1814
Bell, Lilian|1867
Dorling, H. Taprell (Henry Taprell)|1883
Day, Lewis F. (Lewis Foreman)|1845
Gwynn, Stephen Lucius|1864
White, Trumbull|1868
Cook, D. J.‏ ‎(David J.)|1840
Curtis, William Eleroy|1850
Hiatt, Charles|1869
Burgess, Thornton W. (Thornton Waldo)|1874
Shaw, Bernard|1856
Hovey, Richard|1864
Various|NULL
Wade, Mary Hazelton Blanchard|1860
Cuffe, Paul|1795
Payne, William Morton|1858
Hyde, Orson|1805
Tylor, Alfred|1824
Leacock, Stephen|1869
Gomme, Alice Bertha|1853
Winlow, Clara Vostrovsky|1876
Booth, Edward Charles|NULL
Allen, George Hoyt|1857
McCutcheon, George Barr|1866
McCarthy, Justin|1830
Barbour, Ralph Henry|1870
Jami|1414
Patterson, Mabel|NULL
Turner, Edward Raymond|1881
Ostrander, Stephen M.|NULL
Motley, John Lothrop|1814
Harrison, Benjamin|1833
Fenn, George Manville|1831
Various|NULL
Wagner, Richard|1813
Gage, Matilda Joslyn|1826
Orr, Lyndon|NULL
Packard, Robert L. (Robert Lewis)|1928
Blackie & Son|NULL
Fraser, William Alexander|1859
unknown|NULL
Moulton, William U.|NULL
Wade, Mary Hazelton Blanchard|1860
Wilson, Richard|1920
Various|NULL
Rae, Janet Milne|1844
Bellamy, Thomas, of Guernsey|NULL
Bird, Isabella L. (Isabella Lucy)|1831
Snell, Roy J. (Roy Judson)|1878
Armitage, Robert B.|NULL
Ellis, Edward Sylvester|1840
Jefferson, Thomas|1743
Meredith, George|1828
Meyer, Annie Nathan|1867
Sharkey, Jack|1931
Welch, Charles|1848
Various|NULL
Bowen, Benjamin Franklin|NULL
Various|NULL
Various|NULL
Various|NULL
Gasquet, Francis Aidan|1846
Anonymous|NULL
unknown|NULL
Blanchard, Amy Ella|1856
Bates, Arlo|1850
Ballou, Maturin Murray|1820
Goldfrap, John Henry|1879
Chatto & Windus (Firm)|NULL
Various|NULL
Edwards, William Seymour|1856
Wells, Carolyn|1862
Blake, Henry Arthur, Sir|1840
Beddard, Frank E. (Frank Evers)|1858
Coey, Charles Andrew|1870
Michelet, Jules|1798
Radcliffe, John Netten|1826
Hawks, Francis L. (Francis Lister)|1798
Ford, Ford Madox|1873
Russell, William Clark|1844
Tomlinson, Everett T. (Everett Titsworth)|1859
Baum, L. Frank (Lyman Frank)|1856
Sutcliffe, Halliwell|1870
Fox, Frank|1874
Chapman, W. F.|NULL
Shaler, Robert|NULL
Meredith, George|1828
Leach, Henry|1874
Motley, John Lothrop|1814
Finley, Martha|1828
Wallace, Frederick William|1886
Wright, Mary M.‏ (Mary Mason)|1870
Frazer, James George|1854
Arthur, T. S. (Timothy Shay)|1809
Various|NULL
Sayce, A. H. (Archibald Henry)|1845
Brill, Ethel C. (Ethel Claire)|1877
Black, William|1841
Rogers, Robert W. (Robert Wells)|1873
Cobb, Irvin S. (Irvin Shrewsbury)|1876
Newman, E. M. (Edward Manuel)|1870
Bird, Isabella L. (Isabella Lucy)|1831
Hays, Mary|1759
Warford, Aaron A.|NULL
Various|NULL
Curwood, James Oliver|1878
Molesworth, Mrs.|1839
Various|NULL
Franklin, Benjamin|1706
Freeman, Lewis R. (Lewis Ransome)|1878
Meredith, George|1828
Pyle, Joseph Gilpin|1853
Various|NULL
Pilling, William|1834
Rennie, James|1787
Panache, Madame|1789
Appleton, Victor|NULL
Guthe, Carl E. (Carl Eugen)|1893
Brereton, F. S. (Frederick Sadleir)|1872
Crosthwaite, C. H. T. (Charles Haukes Todd)|1835
Aimard, Gustave|1818
Mühlbach, L. (Luise)|1814
Howells, William Dean|1837
Wood, George L.|1837
Coleridge, Christabel R. (Christabel Rose)|1843
Diehl, Alice M. (Alice Mangold)|1844
Gregorovius, Ferdinand|1821
Cibber, Colley|1671
Chaucer, Geoffrey|1342
Hogan, Ben (Benedict)|NULL
Pepys, Samuel|1633
North, Sterling|1906
Mills, Enos A.|1870
Acland, Charles|NULL
Starzl, Roman Frederick|1899
Eaton, Daniel Cady|1834
Hind, C. Lewis (Charles Lewis)|1862
Brandeis, Madeline|1897
Morgan, J. H. (John Hartman)|1876
Shakespeare, William|1564
Andrews, Matthew Page|1879
Olmsted, Denison|1791
unknown|NULL
Chambers, Robert W. (Robert William)|1865
Milton, John|1608
Ingersoll, Ernest|1852
Pepys, Samuel|1633
Miller, Alex. McVeigh, Mrs.|1850
McCutcheon, George Barr|1866
Michelet, Jules|1798
Collins, Joseph|1866
Marr, J. E. (John Edward)|1857
New-York Historical Society|NULL
Le Queux, William|1864
Anonymous|NULL
Konody, Paul G. (Paul George)|1872
Malthus, T. R. (Thomas Robert)|1766
Library of Congress. Copyright Office|NULL
Wodehouse, P. G. (Pelham Grenville)|1881
Arthur, T. S. (Timothy Shay)|1809
Gibson, Joe|NULL
unknown|NULL
Martyn, Charles|1874
unknown|NULL
Bergson, Henri|1859
Grove, Harriet Pyne|NULL
Maxim, Hiram S. (Hiram Stevens)|1840
Bastiat, Frédéric|1801
Michie, Alexander|1833
Milligan, William|1821
Mau, August|1840
Various|NULL
Kelland, Clarence Budington|1881
Benson, E. F. (Edward Frederic)|1867
Budrys, Algis|1931
Oxenford, John|1812
Bancroft, Hubert Howe|1832
Various|NULL
Duncan, Sara Jeannette|1861
Irby, Richard|1825
Coffin, Charles Carleton|1823
Conover, Mary Roberts|1880
Jarves, Deming|1790
Skanchy, Anthon L. (Anthon Lornsen)|1839
Meredith, George|1828
Van Dyke, Henry|1852
Andrews, C. C. (Christopher Columbus)|1829
Anonymous|NULL
Otis, James|1848
Merck & Co.|NULL
Mercer, Henry C.|1856
French, Richard Valpy|NULL
Fenwick, E. (Eliza)|1766
Burnett, Frances Hodgson|1849
Gregor, Elmer Russell|1878
Warburton, Cecil|1854
unknown|NULL
Stephens, H. Morse (Henry Morse)|1857
Smith, Charlotte|1749
Hall, A. Neely (Albert Neely)|1883
unknown|NULL
Patchin, Frank Gee|1861
Bourgelat, Claude|1712
Thorne, Guy|1875
United States. Congress. Senate. Committee on Patents|NULL
Boone, Cheshire Lowton|1875
Wellman, Francis L. (Francis Lewis)|1854
Simonds, William Day|1855
Various|NULL
Thoreau, Henry David|1817
Schultz, James Willard|1859
Dewar, Douglas|1875
Wade, B. F. (Benjamin Franklin)|1800
Ames, Azel|1845
Strindberg, August|1849
Various|NULL
Maclaren, Ian|1850
Clark, Charles Heber|1841
Perkins, Lucy Fitch|1865
Donelan, A. M.|NULL
Morgan, John (John Hamilton)|1842
Carter, Herbert, active 1909-1917|NULL
Molesworth, Mrs.|1839
Pansy|1841
Sandham, Elizabeth|NULL
Lardner, Dionysius|1793
Gourmont, Remy de|1858
Strang, Herbert|NULL
Rickard, Jessie Louisa Moore|1879
Page, C. E. (Charles Edward)|1840
Boulenger, George Albert|1858
Frazer, James George|1854
Torrey, Bradford|1843
Various|NULL
Lambley, K. Rebillon (Kathleen Rebillon)|NULL
Various|NULL
Allen, Quincy|NULL
Barnitz, David Park|1878
Orr, Lyndon|NULL
Colcord, Lincoln|1883
Howe, Robert Harrison|NULL
unknown|NULL
Prindle, Edwin J. (Edwin Jay)|1868
unknown|NULL
Anonymous|NULL
Hanson, Joseph Mills|1876
Frankau, Gilbert|1884
Stephen, Leslie|1832
Pepys, Samuel|1633
Locke, David Ross|1833
Hope, Anthony|1863
Richards, Laura Elizabeth Howe|1850
Hess, Alfred F.|1875
Merrick, Leonard|1864
Dover, George Agar Ellis, Baron|1797
Gibbon, Edward|1737
Adams, Samuel Hopkins|1871
Mathews, Joanna H. (Joanna Hooe)|1849
Beerbohm, Julius|1854
Lamon, Ward Hill|1828
Webb, Wilfred Mark|1868
Wilde, Oscar|1854
Zangwill, Israel|1864
Guerrazzi, Francesco Domenico|1804
Bogue, Benjamin Nathaniel|NULL
Livy|NULL
Arthur, T. S. (Timothy Shay)|1809
Mills, Charles|1788
McAfee, Cleland Boyd|1866
Benton, Thomas Hart|1782
Miller, Delavan S.|NULL
Gannon, W.|NULL
Graetz, Heinrich|1817
Snell, Roy J. (Roy Judson)|1878
Shervill, W. P.|NULL
Newbolt, Henry John, Sir|1862
Hulbert, Archer Butler|1873
Meredith, George|1828
Motley, John Lothrop|1814
Nixon-Roulet, Mary F.|NULL
Aimard, Gustave|1818
Aimard, Gustave|1818
Dufresny, Charles Rivière|1657
Robinson, John|1846
Stevens, Augusta de Grasse|1852
Vaknin, Samuel|1961
Fletcher, J. S. (Joseph Smith)|1863
Various|NULL
Foster, Sophie Lee|1867
Whymper, Edward|1840
Seymour, St. John D. (St. John Drelincourt)|NULL
Cibber, Colley|1671
Craik, Dinah Maria Mulock|1826
Victor, Metta Victoria Fuller|1831
Meade, L. T.|1854
Meredith, George|1828
Various|NULL
Gallizier, Nathan|1866
Quirk, Leslie W.|1882
Marsh, Richard|1857
Fetter, Frank A. (Frank Albert)|1863
Gale, Norman|1862
Follen, Eliza Lee Cabot|1787
Forde, Gertrude|NULL
Augustine, Saint, Bishop of Hippo|354
Freud, Sigmund|1856
Anonymous|NULL
Fittis, Robert Scott|1824
De Morgan, William|1839
Curtis, T. D. (Thomas Day)|NULL
Various|NULL
Merrick, Leonard|1864
Molesworth, Mrs.|1839
MacLane, Mary|1881
McReynolds, Robert|1854
Randolph, Helen|NULL
Inchbald, Mrs.|1753
Wrenn, Tony P.|NULL
Henderson, W. J. (William James)|1855
unknown|NULL
Augustine, Saint, Bishop of Hippo|354
Henry, E. A.|NULL
Putnam, G. R. (George Rockwell)|1865
Rexford, Eben E. (Eben Eugene)|1848
Reynolds, Sidney H. (Sidney Hugh)|1867
Porter, Robert P. (Robert Percival)|1852
Grinnell, George Bird|1849
Nixon-Roulet, Mary F.|NULL
Stauffer, Frank H.|1832
Museum of History and Technology (U.S.)|NULL
Standish, Burt L.|1866
Wheatley, Henry B. (Henry Benjamin)|1838
Coburn, Claire Martha|1876
Butler, Elizabeth (Elizabeth Southerden Thompson)|1846
DuPuy, William Atherton|1876
Victor, Metta Victoria Fuller|1831
Chaplin, Charlie|1889
Various|NULL
Phillimore, Lucy|NULL
Marston, John|NULL
Marston, John|NULL
Sherwood, Margaret Pollock|1864
Mangasarian, M. M. (Mangasar Mugurditch)|1859
Anonymous|NULL
Gibbon, Frederick P.|NULL
Kauffman, Reginald Wright|1877
Casteel, Dana Brackenridge|1877
Norris, Kathleen Thompson|1880
Leonardo, da Vinci|1452
Various|NULL
Thoreau, Henry David|1817
United States. Warren Commission|NULL
Leroux, Gaston|1868
Drummond, James|1816
Various|NULL
Clarke, James Freeman|1810
Various|NULL
Mayo, Dermot Robert Wyndham Bourke, Earl of|1851
Sepharial|1864
Holmes, E. Bruce|NULL
Kjelgaard, Jim|1910
Thompson, Seymour D. (Seymour Dwight)|1842
Motley, John Lothrop|1814
Gallun, Raymond Z.|1911
Carter, Herbert, active 1909-1917|NULL
Strang, Herbert|NULL
Lang, Andrew|1844
Smyth, H. Warington (Herbert Warington)|1867
Phillpotts, Eden|1862
Leech, John|1817
Yeats, W. B. (William Butler)|1865
Hughes, Thomas McKenny|1832
Pepys, Samuel|1633
Stevens, Hazard|1842
Collingwood, W. G. (William Gershom)|1854
James, G. P. R. (George Payne Rainsford)|NULL
Various|NULL
Grey, Zane|1872
Belloc, Hilaire|1870
Scott, Greenwood & Co.|NULL
Whyte-Melville, G. J. (George John)|1821
Maule, Harry E. (Harry Edward)|1886
Gallon, Tom|1866
Leslie, Eliza|1787
South, Richard|NULL
Benson, Arthur Christopher|1862
Sedgwick, Anne Douglas|1873
Homer|-750
Collins, Wilkie|1824
Bartlett, Paul Alexander|1909
Meredith, George|1828
Winks, W. E. (William Edward)|1842
Vivanti, Annie|1866
Bonker, Frances|1872
Chadwick, Lester|NULL
Rockwood, Roy|NULL
Mills, Enos A.|1870
Brill, Ethel C. (Ethel Claire)|1877
Terry, Milton Spenser|1840
Comstock, Harriet T. (Harriet Theresa)|1860
Bennett, Rolf|NULL
unknown|NULL
Wheeler, J. M. (Joseph Mazzini)|1850
Various|NULL
Corelli, Marie|1855
Meredith, George|1828
Motley, John Lothrop|1814
LeMaitre, W.|NULL
Hemmeon, Joseph Clarence|1880
Martyn, Wyndham|1875
Symonds, John Addington|1840
Roth, Louis M. (Louis Marcus)|1918
Wharton, W. J. L. (William James Lloyd)|1843
Gaffer Black Beard|NULL
Swan, Moses|1812
Whittaker & Co.|NULL
Molnár, Ferenc|1878
Moore, Nelle E.|NULL
Atwater, John Birdseye|1855
Marsh, Richard|1857
Anonymous|NULL
Huntington, George|1835
Brooke, Henry Francis|1836
Johnson, Owen|1878
Moncrieff, W. T. (William Thomas)|1794
Magnus, Hugo|1842
Meade, L. T.|1854
Burgess, Fred. W. (Frederick William)|1855
Pepys, Samuel|1633
Various|NULL
Wallace, Ellen|NULL
Victor, Ralph|NULL
Park, Roswell|1852
Marden, Orison Swett|1848
unknown|NULL
Peake, Harold|1867
Various|NULL
MacGowan, Alice|1858
Galt, Katherine Keene|NULL
Pearson, Edmund Lester|1880
Bartlett, Paul Alexander|1909
Hughes, Rupert|1872
Andreyev, Leonid|1871
unknown|NULL
Martin, Percy F. (Percy Falcke)|1861
Aubrey, Frank|1847
Le Queux, William|1864
Motley, John Lothrop|1814
Miller, Francis Trevelyan|1877
Richards, Laura Elizabeth Howe|1850
Ennis, Luna May|NULL
Epictetus|55
Meredith, George|1828
Adderup, Andrew|NULL
Thwaites, Reuben Gold|1853
Andreyev, Leonid|1871
Swain, E. G. (Edmund Gill)|1861
Pattee, Fred Lewis|1863
Taggart, Marion Ames|1866
Hope, Anthony|1863
Wade, Mary Hazelton Blanchard|1860
Stephens, Ann S. (Ann Sophia)|1810
Ruskin, John|1819
Chapman, Allen|NULL
Follen, Eliza Lee Cabot|1787
Yonge, Charlotte M. (Charlotte Mary)|1823
Edwards, Lyford P. (Lyford Paterson)|1882
Grimaldi, Joseph|1779
Brougham, John|1810
Pepys, Samuel|1633
unknown|NULL
Hope, Anthony|1863
Howard, Robert E. (Robert Ervin)|1906
unknown|NULL
Panache, Madame|1789
Norrie, H. S.|NULL
Smith, Harriet L. (Harriet Lummis)|NULL
Tarkington, Booth|1869
Scargill, William Pitt|1787
Ludlow, James M. (James Meeker)|1841
Cobb, Irvin S. (Irvin Shrewsbury)|1876
Harrison, Carter H. (Carter Henry)|1825
Hasson, Benjamin F.|NULL
unknown|NULL
Various|NULL
Anonymous|NULL
Anderson, Edward L. (Edward Lowell)|1842
Various|NULL
Marsh, Richard|1857
Baum, L. Frank (Lyman Frank)|1856
Leask, W. Keith (William Keith)|1857
Muther, Richard|1860
James, G. P. R. (George Payne Rainsford)|NULL
Jeffery, Reginald W. (Reginald Welbury)|NULL
Motley, John Lothrop|1814
Barbour, Ralph Henry|1870
Various|NULL
Wall, William E. (William Edmund)|1858
Snow, Charles H. (Charles Henry)|1863
Various|NULL
Holbrook, James|1812
Gaskell, Elizabeth Cleghorn|1810
Wells, Carolyn|1862
Buchan, John|1875
Fowler, Charles, Jr.|NULL
unknown|NULL
Gaboriau, Emile|1832
Lauridsen, Peter|1846
Anonymous|NULL
Fiske, Bradley A. (Bradley Allen)|1854
Galsworthy, John|1867
Nourse, Charles Clinton|1829
Williams, Henry Smith|1863
Doyle, Arthur Conan|1859
Sharp, Dallas Lore|1870
Rinehart, Mary Roberts|1876
Westerman, Percy F. (Percy Francis)|1876
Meredith, George|1828
American Sunday-School Union|NULL
Fox, R. K. (Richard Kyle)|1846
Bromet, William|1783
Cunningham, W. (William)|1849
Colton, Matthew M.|1859
Warner, Henry Edward|1876
Anonymous|NULL
Chapman, Allen|NULL
United States. Presidents|NULL
unknown|NULL
Smith, Joseph F. (Joseph Fielding)|1838
Onions, Oliver|1873
Gautier, Judith|1845
Hutchinson, H. N. (Henry Neville)|1856
Manucy, Albert C.|NULL
Various|NULL
Franklin, Benjamin|1706
Wood, T. Martin|1875
Bates, Gordon|NULL
Various|NULL
Wolf, Simon|1836
Stratemeyer, Edward|1862
Bottome, Phyllis|1884
unknown|NULL
Allan, G. A. T. (George A. T.)|NULL
Ward, Robert DeCourcy|1867
Lewis, Isabel Martin|1881
Motley, John Lothrop|1814
Headlam, Cecil|1872
Teetgen, Alexander|NULL
Benson, E. F. (Edward Frederic)|1867
Abbott, Lyman|1835
DeCosta, B. F. (Benjamin Franklin)|1831
United States. Warren Commission|NULL
Taggart, Marion Ames|1866
Emerson, Alice B.|NULL
Motley, John Lothrop|1814
Bulfinch, Thomas|1796
Aimard, Gustave|1818
Aimard, Gustave|1818
Johnston, Annie F. (Annie Fellows)|1863
Various|NULL
Scott, Walter|1771
Mackintosh, Charles Henry|1820
Sessions, Frederick|NULL
Fitzhugh, Percy Keese|1876
Hissey, James John|NULL
Meredith, George|1828
Aimard, Gustave|1818
Various|NULL
Wigram, Edgar Thomas Ainger|1864
Bates, Katharine Lee|1859
Barbour, Ralph Henry|1870
Various|NULL
Motley, John Lothrop|1814
Buffon, Georges Louis Leclerc, comte de|1707
Merivale, Herman Charles|1839
Vandercook, Margaret|1876
Hurll, Estelle M. (Estelle May)|1863
Pearse, Mark Guy|1842
Motley, John Lothrop|1814
Fowler, Richard|1765
Gleason, Arthur|1878
unknown|NULL
Jenks, Jeremiah Whipple|1856
Francis, de Sales, Saint|1567
unknown|NULL
Denis, Pierre|1883
Tagore, Rabindranath|1861
Bastiat, Frédéric|1801
Wyckoff, Capwell|1903
Halsey, Rena I.|1860
Byers, S. H. M. (Samuel Hawkins Marshall)|1838
Anonymous|NULL
James, George Wharton|1858
Brame, Charlotte M.|1836
Cobb, Irvin S. (Irvin Shrewsbury)|1876
Norris, Kathleen Thompson|1880
Friendship Club (Madison, Wisconsin)|NULL
Buckle, Henry Thomas|1821
Strang, Herbert|NULL
Loudon, Mrs. (Margracia)|NULL
Various|NULL
Gaskell, Catherine Henrietta Milnes, Lady|NULL
Ball, C. J. (Charles James)|NULL
Various|NULL
Plutarch|46
Stewart, Caroline Taylor|NULL
Molesworth, Mrs.|1839
Gooch, Richard|1791
Macquer, Pierre Joseph|1718
Beaverbrook, Max Aitken, Baron|1879
Coulthard, H. R.|NULL
Unknown|NULL
Lang, John|1816
Arthur, T. S. (Timothy Shay)|1809
Yonge, Charlotte M. (Charlotte Mary)|1823
Norton, William Harmon|1856
Searight, Thomas B. (Thomas Brownfield)|NULL
Hudson, G. V. (George Vernon)|1867
Billings, Josh|1818
Voltaire|1694
Sleigh, W. W. (William Willcocks)|1796
Miller, John Ormsby|1861
Durand, Guillaume|NULL
Unknown|NULL
Habershon, M. H. (Matthew Henry)|1821
MacFarlane, Charles|1799
Burrows, C. W.|NULL
Doyle, Arthur Conan|1859
Meredith, George|1828
Keene, Charles|1823
Alger, Horatio, Jr.|1832
Kirwan, Thomas|1829
Ellis, Edward Sylvester|1840
Comfort, Will Levington|1878
McIntyre, J. Lewis (James Lewis)|1868
Meade, L. T.|1854
Pratt, Parley P. (Parley Parker)|1807
Winlow, Clara Vostrovsky|1876
De Hurst, C.|NULL
Pryor, Sara Agnes Rice|NULL
Strang, Herbert|NULL
Fleuron, Svend|1874
Various|NULL
De Forest, John William|1826
Johnson, Willis Fletcher|1857
Jones, Bence|1814
Mooney, James|1861
Atkinson, William Walker|1862
Strickland, Agnes|1796
North, Grace May|1876
Crastre, François|NULL
Stevens, C. M. (Charles McClellan)|1861
Bulfinch, Thomas|1796
Oliphant, Mrs. (Margaret)|1828
Darwin, Charles|1809
Davis, Richard Harding|1864
Tyler, William N. (William Nelson)|1838
Holinshed, Raphael|NULL
Wirt, Mildred A. (Mildred Augustine)|1905
Hotten, John Camden|1832
Pike, Zebulon Montgomery|1779
Various|NULL
Strang, Herbert|NULL
Renard, Georges François|1847
Marlitt, E. (Eugenie)|1825
unknown|NULL
Various|NULL
Hutton, Edward|1875
Buc'hoz, Pierre-Joseph|1731
Phillips, David Graham|1867
Allen, Grant|1848
Goldfrap, John Henry|1879
Lewins, William|NULL
Simms, William Gilmore|1806
Houston, Edwin J. (Edwin James)|1847
Whymper, Frederick|NULL
Thorne, Guy|1875
Tiplady, Thomas|1882
Snell, Roy J. (Roy Judson)|1878
Punnett, Reginald Crundall|1875
Hale, Sarah Josepha Buell|1788
Cable, Boyd|1878
Zerbe, James Slough|1850
Scott, Greenwood & Co.|NULL
Quincy, John|1629
Van Dyke, Henry|1852
unknown|NULL
Mackall, Lawton|1888
Bates, Arlo|1850
Fleming, May Agnes|1840
Walsh, James J. (James Joseph)|1865
unknown|NULL
Tawney, R. H. (Richard Henry)|1880
Various|NULL
George, H. B. (Hereford Brooke)|1838
Gilman, Charlotte Perkins|1860
Thorne, Guy|1875
unknown|NULL
Various|NULL
Latimer, Charles|1827
Conant, Charles A. (Charles Arthur)|1861
Munsell, Joel|1808
Webster, Jean|1876
Various|NULL
Wundt, Wilhelm Max|1832
Holmes, Oliver Wendell|1809
Regnard, Jean François|1655
Burch, Frederick S.|NULL
Chesterton, G. K. (Gilbert Keith)|1874
Rhead, G. Woolliscroft (George Woolliscroft)|1854
Robinson, Henry|1872
Steel, Flora Annie Webster|1847
Blaikie, William Garden|1820
Various|NULL
Aimard, Gustave|1818
Scott, Evelyn|1893
Richards, Laura Elizabeth Howe|1850
Sumner, Charles|1811
Kohn, Eugene|1887
Hudson, G. V. (George Vernon)|1867
Funck-Brentano, Frantz|1862
Roberts, Morley|1857
MacGregor, John|1825
Various|NULL
Waugh, Edwin|1817
Various|NULL
Clark, Samuel Evans|NULL
Appleton, Victor|NULL
Strindberg, August|1849
Morrison, Marion|1821
Wells, Carolyn|1862
Jackson, Charles Ross|1867
Russell, Dora|1830
Churchill, Winston|1874
Meredith, George|1828
Bates, Arlo|1850
Comfort, Will Levington|1878
Head, Francis Bond, Sir|1793
Various|NULL
